"vesselID_randomized","year","cpue_pred","year.SZ","diesel_volume","diesel_usd","days","fishers","simpson.div","richness","beta.bray","fishing.area.km2","median.latitude","median.longitude","boatsize","boatpower","income","income_perday","income_perkg","revenue_per_fisher_perday","revenue_per_fisher_perday_perkg","cpue_obs","cpue_base","cpue_diff"
95,"2008",143.784930344519,"2008.563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,75,NA,NA,NA,NA,NA,NA,248.150627602364,-104.365697257845
95,"2009",119.638035207006,"2009.563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,75,NA,NA,NA,NA,NA,NA,248.150627602364,-128.512592395358
95,"2010",102.44291551171,"2010.563",NA,NA,NA,NA,NA,NA,NA,8556,-4.47,55.61,8,75,NA,NA,NA,NA,NA,NA,248.150627602364,-145.707712090654
95,"2011",87.2755494808808,"2011.563",NA,NA,NA,NA,NA,NA,NA,3764.64,-4.78030303030303,55.8863636363636,8,75,NA,NA,NA,NA,NA,NA,248.150627602364,-160.875078121483
95,"2012",72.1340803093551,"2012.563",0.268833225199551,263.45656069556,3.33333333333333,2.8,0,1,0.394474637681159,9240.48,-4.64506172839506,55.7623456790123,8,75,8046.47970517119,2538.13211183743,34.3377512311715,169.577559598933,0.87468667184137,73.9166666666667,248.150627602364,-176.016547293009
95,"2013",56.720180083307,"2013.563",0.313434073404297,339.407159450344,4.92857142857143,2.66666666666667,0.0410720147209352,1.28571428571429,0.707794603202431,2737.92,-4.25,55.4375,8,75,10373.7031662098,2558.49989768491,40.4171669538305,141.425249711474,0.941077827330259,62.7765306122449,248.150627602364,-191.430447519057
95,"2014",39.4493111469809,"2014.563",0.34000555958849,336.114787712396,4.125,2.5,0.0376838262201253,1.625,0.531490417325225,3764.64,-4.38636363636364,55.2651515151515,8,75,14443.8206236522,3646.2500569006,59.6417601991034,137.687351809567,0.882361099496104,60.9979166666667,248.150627602364,-208.701316455383
95,"2015",28.6013817062244,"2015.563",0.487781453319369,307.388939479701,5.33333333333333,2,0.130217676468899,1.55555555555556,0.815223919752021,3080.16,-4.41666666666667,55.3796296296296,8,75,8237.84899291716,1617.83039339996,61.8341815558314,298.622137939545,2.85865128756135,25.1619047619048,248.150627602364,-219.54924589614
95,"2016",26.2152859434783,"2016.563",0.50882475853356,212.346368715084,3,2,0.159763286555002,2,0.244813278008299,NA,NA,NA,8,75,8268.62131528577,2756.20710509526,68.7661425713727,512.539091800214,3.48619520516154,40.1666666666667,248.150627602364,-221.935341658886
33,"2006",689.911790408919,"2006.568",NA,NA,1,NA,0.305079256210943,3,0.954793452844895,4106.88,-4.30555555555556,55.5972222222222,11,42,24258.3588151659,24258.3588151659,24.9571592748621,465.079232023995,2.89822842983644,972,616.17480488011,73.7369855288097
