"","SZ","unique.id","DATE.ym","year","FISHERMEN","DAYS.FISH","catch","income","income_raw","diesel_usd_cost","usd_rate","income_raw_usd","revenue","revenue_per_fisher_perday","revenue_per_fisher_perday_perkg","simpson.diversity","cpue"
"18","10","W-51-2009-07-19-1",2009-07-01,2009,1,1,63.3,900.224733918619,922.405247806851,37.5892745270016,13.3016666666667,69.3450881699174,31.7558136429158,31.7558136429158,0.501671621531055,0.499148910701776,63.3
"20","10","W-51-2012-01-19-2",2012-01-01,2012,3,2,435.5,19345.3167852731,21251.1422964384,283.516483516484,13.2708333333333,1601.34196268296,1317.82547916647,439.275159722157,1.00866856422998,0.795428084731556,435.5
"21","10","W-51-2012-02-02-1",2012-02-01,2012,3,3,142,9852.92284180367,10823.5945511317,278.257118205349,13.5216666666667,800.46305074313,522.205932537781,174.06864417926,1.22583552238916,0.690348376101024,142
"22","10","W-51-2012-02-13-1",2012-02-01,2012,3,1,291,5675.89023581593,6235.05690804262,278.257118205349,13.5216666666667,461.116004539082,182.858886333733,60.9529621112442,0.209460350897746,0.656968719259158,291
"23","10","W-51-2012-02-24-1",2012-02-01,2012,3,3,153.666666666667,10513.1536880179,11548.8687772988,318.008135091828,13.5216666666667,854.100981927684,536.092846835856,178.697615611952,1.16289120788689,0.649265245347152,153.666666666667
"24","10","W-51-2012-05-12-1",2012-05-01,2012,3,1,237,6304.1323790154,6925.19102835411,269.744160177976,13.485,513.547721791183,243.803561613208,81.2678538710693,0.342902337008731,0.74615433717748,237
"25","10","W-51-2012-07-07-1",2012-07-01,2012,2,3,145.333333333333,7189.69923961084,7898.00049828485,346.24308406211,14.0075,563.840835144376,217.597751082267,108.798875541133,0.748616116108716,0.790831832931404,145.333333333333
"26","10","W-51-2012-08-17-1",2012-08-01,2012,2,3,63.3333333333333,4138.67550064283,4546.40174462786,267.835791151853,12.545,362.407472668622,94.5716815167686,47.2858407583843,0.746618538290279,0.651958989466453,63.3333333333333
"27","10","W-51-2013-02-18-1",2013-02-01,2013,3,1,228,6648.9958823347,7620.94647275815,379.032803517078,12.3208333333333,618.541479019938,239.50867550286,79.8362251676199,0.350158882314122,0.714925235322431,228
"28","10","W-51-2013-04-05-2",2013-04-01,2013,3,3,207,16662.3309493843,19098.0314206558,358.102680201563,11.4108333333333,1673.67543305243,1315.57275285087,438.52425095029,2.11847464227193,0.743224060135017,207
"29","10","W-51-2013-04-26-3",2013-04-01,2013,3,3,305,22505.9544321338,25795.8761113566,409.260205944643,11.4108333333333,2260.6478736309,1851.38766768625,617.129222562085,2.02337450020356,0.736996693215156,305
"30","10","W-51-2013-06-06-3",2013-06-01,2013,2,3,103.666666666667,8220.6948059258,9422.39643301495,467.019042791977,11.5091666666667,818.68624427036,351.667201478382,175.833600739191,1.69614405857741,0.435684683419549,103.666666666667
"31","10","W-51-2013-06-14-2",2013-06-01,2013,3,3,115,8721.03588929535,9995.87740397055,373.615234233582,11.5091666666667,868.514436663867,494.899202430285,164.966400810095,1.43449044182691,0,115
"32","10","W-51-2013-06-21-2",2013-06-01,2013,3,3,129.333333333333,8999.00361693764,10314.4784696058,373.615234233582,11.5091666666667,896.196811492791,522.581577259209,174.193859086403,1.34685973520415,0.833564572928521,129.333333333333
"33","10","W-51-2013-08-02-2",2013-08-01,2013,3,3,57.6666666666667,4323.81619559614,4955.87188920209,272.996142306044,11.665,424.849711890449,151.853569584405,50.6178565281351,0.877766298175754,0.457670477151082,57.6666666666667
"34","10","W-51-2013-08-09-1",2013-08-01,2013,3,3,151.666666666667,11158.9717788202,12790.1908983506,229.854264894985,11.665,1096.45871396062,866.60444906563,288.868149688543,1.90462516278161,0.763097907588568,151.666666666667
"35","10","W-51-2013-08-16-2",2013-08-01,2013,3,3,58.3333333333333,3284.26316607936,3764.35693961557,459.70852978997,11.665,322.705267005193,-137.003262784777,-45.6677542615924,-0.782875787341584,0.644759150797944,58.3333333333333
"36","10","W-51-2013-09-07-2",2013-09-01,2013,3,3,259.666666666667,20817.5906713515,23860.7072414748,225.346687211094,11.8983333333333,2005.38231473384,1780.03562752275,593.345209174248,2.28502647949004,0.785103286056815,259.666666666667
"37","10","W-51-2013-09-13-1",2013-09-01,2013,3,3,114.666666666667,8504.38091955634,9747.55179862242,216.33281972265,11.8983333333333,819.236738923302,602.903919200651,200.967973066884,1.75262767209492,0.669594236024197,114.666666666667
"38","10","W-51-2013-11-22-1",2013-11-01,2013,3,3,60.6666666666667,5089.81923342663,5833.84929399881,275.393329137823,11.9175,489.519554772294,214.126225634471,71.3754085448237,1.17651772326632,0.772533608957992,60.6666666666667
"39","10","W-51-2014-01-10-1",2014-01-01,2014,2,3,262.266666666667,16814.9732916649,19540.0787384246,369.669438814732,11.9241666666667,1638.69554029698,1269.02610148225,634.513050741124,2.41934310145319,0.868719043850686,262.266666666667
"40","10","W-51-2014-01-17-1",2014-01-01,2014,3,3,92,8342.1685212008,9694.13551398692,370.004892025998,11.9241666666667,812.982222152792,442.977330126795,147.659110042265,1.60499032654636,0.623646626809935,92
"41","10","W-51-2014-01-24-1",2014-01-01,2014,3,3,57.3333333333333,6964.42313178015,8093.10689955994,371.682158082326,11.9241666666667,678.714674643366,307.03251656104,102.344172187013,1.78507277070372,0.663941511427114,57.3333333333333
"42","10","W-51-2014-02-07-1",2014-02-01,2014,4,3,208.666666666667,22146.9860209313,25736.2199250295,360.911053841332,11.9641666666667,2151.10844257403,1790.1973887327,447.549347183175,2.14480517819413,0.826699684528291,208.666666666667
"43","10","W-51-2014-02-21-1",2014-02-01,2014,4,3,153.333333333333,19419.7491824317,22566.9955891794,360.911053841332,11.9641666666667,1886.21541457236,1525.30436073102,381.326090182756,2.48690928380058,0.748556281831623,153.333333333333
"44","10","W-51-2014-04-04-3",2014-04-01,2014,4,3,134.26,17189.4049097618,19975.1923227795,311.530470914127,12.0333333333333,1659.98828167143,1348.4578107573,337.114452689325,2.51090758743725,0.822443530516977,134.26
"45","10","W-51-2014-04-11-2",2014-04-01,2014,3,3,152.543333333333,18754.6902100749,21794.1543565389,228.427977839335,12.0333333333333,1811.14856148523,1582.72058364589,527.573527881964,3.45851579583045,0.831987333540314,152.543333333333
"46","10","W-51-2014-05-08-2",2014-05-01,2014,4,3,130,15148.2334540821,17603.2200174546,182.995839112344,12.0166666666667,1464.9004175413,1281.90457842896,320.47614460724,2.46520111236338,0.827322179033533,130
"47","10","W-51-2014-05-16-1",2014-05-01,2014,3,3,164.75,19206.331688896,22318.9907570866,365.991678224688,12.0166666666667,1857.33626272565,1491.34458450097,497.114861500322,3.01738914415977,0.853314927600907,164.75
"48","10","W-51-2014-06-13-1",2014-06-01,2014,4,3,186,15229.5725447257,17697.7412639722,363.972413793103,12.0833333333333,1464.64065632874,1100.66824253563,275.167060633908,1.47939279910703,0.666549840627058,186
"49","10","W-51-2014-09-04-3",2014-09-01,2014,2,2,80.5,8993.64851780068,10451.197104824,342.745404771216,12.785,817.457732094169,474.712327322953,237.356163661477,2.94852377219226,0.707920171858368,80.5
"50","10","W-51-2014-09-12-1",2014-09-01,2014,2,3,73.6666666666667,10090.2352602086,11725.5013168197,342.745404771216,12.785,917.129551569782,574.384146798566,287.192073399283,3.89853493302194,0.71643886912156,73.6666666666667
"51","10","W-51-2014-11-07-1",2014-11-01,2014,3,3,291,31404.8558531596,36494.4591641901,323.862401931201,13.8083333333333,2642.93005413567,2319.06765220447,773.022550734824,2.65643488225025,0.816370943831182,291
"52","10","W-51-2014-11-14-1",2014-11-01,2014,3,3,105,15710.4920992076,18256.6006685293,161.9312009656,13.8083333333333,1322.14368148674,1160.21248052114,386.737493507045,3.68321422387662,0.820876775885151,105
"53","10","W-51-2014-11-28-1",2014-11-01,2014,4,3,284.333333333333,24905.2424591086,28941.4910276288,304.743512371756,13.8083333333333,2095.94382819279,1791.20031582103,447.800078955258,1.57491235271486,0.840031192051999,284.333333333333
"54","10","W-51-2014-12-05-1",2014-12-01,2014,3,3,167.333333333333,16960.0823431344,19708.7047744098,227.473121508799,13.8741666666667,1420.53250821622,1193.05938670742,397.686462235806,2.37661232411836,0.828844918908064,167.333333333333
"55","10","W-51-2015-02-13-1",2015-02-01,2015,2,3,131.133333333333,12809.0910059883,15486.6291099614,273.956624749408,13.7175,1128.96877054575,855.012145796347,427.506072898173,3.26008698193828,0.859606863872163,131.133333333333
"56","10","W-51-2015-02-26-1",2015-02-01,2015,2,3,113.333333333333,13564.8983596207,16400.4260498703,271.91543648624,13.7175,1195.58418442648,923.668747940243,461.834373970122,4.07500918208931,0.813126620915172,113.333333333333
"57","10","W-51-2015-03-20-1",2015-03-01,2015,3,3,155.666666666667,12678.001525993,15328.1374452557,265.843875347115,13.5041666666667,1135.06725913649,869.223383789375,289.741127929792,1.86129204237554,0.740258665910774,155.666666666667
"58","10","W-51-2015-04-10-1",2015-04-01,2015,3,3,195.333333333333,16987.102819091,20537.9882841846,268.312653523965,13.2308333333333,1552.2822914292,1283.96963790524,427.989879301746,2.19107446741508,0.789057098906768,195.333333333333
"59","10","W-51-2015-04-23-3",2015-04-01,2015,3,3,274.666666666667,25027.759089807,30259.4167139653,264.533602065881,13.2308333333333,2287.03785707365,2022.50425500777,674.168085002591,2.45449545510652,0.797830861052196,274.666666666667
"60","10","W-51-2015-05-29-3",2015-05-01,2015,3,3,145.666666666667,16104.0613839464,19470.3609881946,227.833681412569,13.1675,1478.66800745734,1250.83432604478,416.944775348258,2.86232111223061,0.649614025242547,145.666666666667
"61","10","W-51-2015-07-10-1",2015-07-01,2015,3,3,20,2545.90093942368,3078.08130812126,171.378663388756,12.8808333333333,238.966006970661,67.5873435819054,22.5291145273018,1.12645572636509,0.7585861460672,20
"62","10","W-51-2015-07-24-4",2015-07-01,2015,3,3,18.3333333333333,1872.90125621866,2264.40167386422,134.385715209937,12.8808333333333,175.7962093962,41.4104941862632,13.8034980620877,0.752918076113876,0.739623122521381,18.3333333333333
"63","10","W-51-2015-09-04-1",2015-09-01,2015,3,3,75.6666666666667,5473.38439291697,6617.50892625624,259.921071359255,12.8808333333333,513.748509510739,253.827438151484,84.6091460504947,1.11818254692284,0.810622800667553,75.6666666666667
"64","10","W-51-2015-09-18-3",2015-09-01,2015,3,3,160.333333333333,12964.1243726122,15674.0697525058,254.797179271527,12.8808333333333,1216.85215132348,962.054972051949,320.684990683983,2.00011428701029,0.779192377928996,160.333333333333
"65","10","W-51-2015-10-16-1",2015-10-01,2015,3,3,16.8333333333333,1903.49774990314,2301.39388115944,252.533729262152,12.9091666666667,178.275944573709,-74.2577846884429,-24.7525948961476,-1.47045118194936,0.800912317943958,16.8333333333333
"66","10","W-51-2015-11-06-1",2015-11-01,2015,3,3,103,11544.7203019968,13957.9616860932,250.261172373767,12.9225,1080.12858859302,829.867416219249,276.622472073083,2.68565506867071,0.773936782609776,103
"67","10","W-51-2016-01-08-1",2016-01-01,2016,3,3,135,13794.6252000928,16508.8098287181,111.434618097864,12.9941666666667,1270.478534885,1159.04391678713,386.347972262377,2.86183683157316,0.843000492337203,135
"68","10","W-51-2016-01-15-1",2016-01-01,2016,3,3,120,12351.6915545104,14781.9693524565,222.869236195729,12.9941666666667,1137.58502039042,914.715784194689,304.90526139823,2.54087717831858,0.779187207096371,120
"69","10","W-51-2016-02-11-3",2016-02-01,2016,3,3,364.666666666667,34621.2711751559,41433.2374797168,111.078437639839,13.0358333333333,3178.41110884486,3067.33267120502,1022.44422373501,2.80377757879801,0.810173739944075,364.666666666667
"70","10","W-51-2016-03-24-3",2016-03-01,2016,3,3,225.666666666667,18057.557426088,21610.5024380393,165.46470289487,13.1266666666667,1646.30541681356,1480.84071391869,493.61357130623,2.18735703680752,0.760829531325137,225.666666666667
"71","10","W-51-2016-07-16-1",2016-07-01,2016,3,3,71.4666666666667,9329.91324493746,11165.6359810396,246.721784272255,13.0025,858.729935092448,612.008150820193,204.002716940064,2.85451562882553,0.805499372553071,71.4666666666667
"72","10","W-51-2016-08-06-1",2016-08-01,2016,3,3,24.3333333333333,3040.23207433014,3638.41803762439,244.976321515423,13.0216666666667,279.412622881689,34.4363013662656,11.4787671220885,0.471730155702269,0.735533116801499,24.3333333333333
"73","10","W-51-2016-11-10-1",2016-11-01,2016,3,3,260,22026.3056711296,26360.1284035937,190.402010050251,13.2666666666667,1986.94435202967,1796.54234197942,598.847447326474,2.30325941279413,0.847514984258508,260
"74","10","W-61-2012-02-17-1",2012-02-01,2012,3,3,56.3333333333333,3342.41965444476,3671.70186352756,278.257118205349,13.5216666666667,271.542107496183,-6.71501070916599,-2.23833690305533,-0.039733791178497,0.638874489360456,56.3333333333333
"75","10","W-61-2012-06-13-1",2012-06-01,2012,3,2,263.85,9643.64005777138,10593.6940396523,351.004161389542,13.8175,766.686740702175,415.682579312633,138.560859770878,0.525150122307666,0.794392859948776,263.85
"76","10","W-61-2013-02-04-1",2013-02-01,2013,3,3,192.086666666667,11545.406134953,13233.1142503032,379.032803517078,12.3208333333333,1074.04376735636,695.010963839283,231.670321279761,1.20607184923348,0.861575406619879,192.086666666667
"77","10","W-61-2016-03-03-1",2016-03-01,2016,3,3,178.333333333333,16850.3773932765,20165.8016722239,137.887252412392,13.1266666666667,1536.24695319126,1398.35970077887,466.119900259622,2.61375645005395,0.823611241920713,178.333333333333
"82","1002","W-51-2013-04-19-3",2013-04-01,2013,2,3,154.49,13774.2305576669,15787.7483519436,306.945154458482,11.4108333333333,1383.57540512176,1076.63025066328,538.31512533164,3.4844658251773,0.797596596914002,154.49
"83","1002","W-51-2013-04-26-2",2013-04-01,2013,2,3,134.666666666667,14945.7398366529,17130.5089229362,716.205360403126,11.4108333333333,1501.24959523285,785.044234829729,392.522117414864,2.91476819862523,0.698159724230862,134.666666666667
"84","1002","W-51-2013-07-03-1",2013-07-01,2013,2,3,54.8666666666667,5543.2484805124,6353.56085381562,213.834846519671,11.565,549.378370412072,335.543523892401,167.7717619462,3.05780854093926,0.794307165105338,54.8666666666667
"85","1002","W-51-2013-07-12-1",2013-07-01,2013,2,3,86,6975.97533680159,7995.72380218986,266.178123648941,11.565,691.372572606127,425.194448957186,212.597224478593,2.47206074975108,0.824160874388164,86
"86","1002","W-51-2013-09-08-1",2013-09-01,2013,2,3,124.666666666667,10920.2859980867,12516.614016823,176.495307466032,11.8983333333333,1051.96363777753,875.468330311499,437.73416515575,3.51123661889639,0.842601967061803,124.666666666667
"87","1002","W-51-2013-09-20-1",2013-09-01,2013,2,3,89.6666666666667,7757.34134765822,8891.30994027001,260.540691973666,11.8983333333333,747.273562706542,486.732870732876,243.366435366438,2.71412381449559,0.809907954566158,89.6666666666667
"88","1002","W-51-2013-10-18-1",2013-10-01,2013,2,3,77.3333333333333,6502.99614547259,7453.60448618555,252.919708029197,11.8733333333333,627.760063406981,374.840355377784,187.420177688892,2.42353678045981,0.661687151205358,77.3333333333333
"89","1002","W-51-2013-10-30-1",2013-10-01,2013,2,3,86,9053.49568130388,10376.9361869926,243.886861313869,11.8733333333333,873.969920296966,630.083058983097,315.041529491549,3.66327359873894,0.656989438896942,86
"90","1002","W-51-2013-11-13-1",2013-11-01,2013,2,3,117.666666666667,12550.8844016849,14385.5733863727,100.977554017202,11.9175,1207.09657112421,1106.119017107,553.059508553502,4.70022245229605,0.792936665017438,117.666666666667
"91","1002","W-51-2013-12-10-2",2013-12-01,2013,2,3,61,4058.98244997705,4652.32473181771,293.137235749669,11.9441666666667,389.506012571077,96.3687768214087,48.1843884107044,0.789908006732859,0.770386991903806,61
"92","1002","W-51-2013-12-23-3",2013-12-01,2013,2,4,71,8243.82420347615,9448.90688719445,276.787832275169,11.9441666666667,791.089671710971,514.301839435802,257.150919717901,3.62184393968874,0.74828793161702,71
"93","1002","W-51-2014-02-08-2",2014-02-01,2014,2,3,116.666666666667,14392.2695872037,16724.7414599222,175.524134568503,11.9641666666667,1397.90274792134,1222.37861335283,611.189306676417,5.23876548579786,0.727643573586231,116.666666666667
"94","1002","W-51-2014-03-21-2",2014-03-01,2014,2,3,145.333333333333,20946.982344918,24341.738595266,183.275454924295,11.9983333333333,2028.75998849279,1845.4845335685,922.742266784248,6.34914403750629,0.830083063596257,145.333333333333
"95","1002","W-51-2014-03-30-1",2014-03-01,2014,2,6,74.1666666666667,22389.5251207529,26018.0659336705,183.275454924295,11.9983333333333,2168.4733379917,1985.19788306741,992.598941533704,13.3833565150612,0.813312863952912,74.1666666666667
"96","1002","W-51-2014-04-10-1",2014-04-01,2014,2,4,98.25,17421.0451359323,20244.3731403668,182.825484764543,12.0333333333333,1682.35787870084,1499.5323939363,749.766196968148,7.6312081116351,0.795001940164978,98.25
"97","1002","W-51-2014-04-17-1",2014-04-01,2014,2,3,120.666666666667,18084.2475942564,21015.0569844852,191.135734072022,12.0333333333333,1746.40362751955,1555.26789344753,777.633946723764,6.44448022146765,0.71738352865082,120.666666666667
"98","1002","W-51-2014-05-27-1",2014-05-01,2014,2,4,49,9601.47753776813,11157.5334577667,137.246879334258,12.0166666666667,928.504864723994,791.257985389736,395.628992694868,8.07406107540547,0.845133032392065,49
"99","1092","W-51-2012-02-03-4",2012-02-01,2012,4,3,230.333333333333,16323.8819805595,17932.0474639744,238.506101318871,13.5216666666667,1326.17138892945,1087.66528761058,271.916321902645,1.18053395905635,0.796755111213142,230.333333333333
"100","1092","W-51-2012-02-17-2",2012-02-01,2012,4,3,219,14697.3318116726,16145.2558867165,477.012202637742,13.5216666666667,1194.02853839886,717.016335761115,179.254083940279,0.818511798814058,0.796569097253664,219
"101","1092","W-51-2012-02-24-3",2012-02-01,2012,3,3,337.666666666667,20139.5956848344,22123.6704697938,397.510168864785,13.5216666666667,1636.16446220588,1238.65429334109,412.884764447031,1.22275843370296,0.854087444608288,337.666666666667
"102","1092","W-51-2012-03-22-2",2012-03-01,2012,3,3,363,22994.2403522573,25259.5436481207,398.862160657968,13.4758333333333,1874.43277334394,1475.57061268597,491.856870895323,1.35497760577224,0.817122651872082,363
"103","1092","W-51-2012-09-12-1",2012-09-01,2012,4,1,404.5,8048.6585292707,8841.58112268204,445.446108975209,12.5716666666667,703.294269337031,257.848160361822,64.4620400904556,0.159362274636479,0.78752685794865,404.5
"104","1092","W-51-2012-09-20-1",2012-09-01,2012,4,3,40.6666666666667,2717.33607373061,2985.03747501591,178.178443590084,12.5716666666667,237.44166578411,59.2632221940268,14.8158055485067,0.364323087258361,0.816357472005374,40.6666666666667
"105","1092","W-51-2012-10-22-2",2012-10-01,2012,2,3,108.333333333333,5698.2487523137,6259.61809878999,356.097237861827,12.5808333333333,497.551945323441,141.454707461614,70.7273537308068,0.652867880592063,0.815193146075567,108.333333333333
"106","1092","W-51-2013-01-17-1",2013-01-01,2013,3,2,201.5,11092.7963898355,12714.3419872982,260.720457264389,12.5383333333333,1014.03764354366,753.317186279267,251.105728759756,1.24618227672335,0.478970287805136,201.5
"107","1092","W-51-2013-06-07-1",2013-06-01,2013,3,3,275.666666666667,22588.3332723606,25890.2970950609,653.826659908768,11.5091666666667,2249.53707291819,1595.71041300942,531.903471003141,1.92951682346968,0.713587633707241,275.666666666667
"108","1092","W-51-2013-07-11-1",2013-07-01,2013,3,3,56,3876.01382472893,4442.60974268458,271.685257241678,11.565,384.142649605238,112.45739236356,37.4857974545202,0.669389240259289,0.797971801794972,56
"109","1092","W-51-2013-07-18-2",2013-07-01,2013,3,3,111.666666666667,9670.95279224629,11084.6532129902,321.249459576308,11.565,958.465474534389,637.216014958081,212.40533831936,1.90213735808382,0.8250148406701,111.666666666667
"110","1092","W-51-2013-08-02-1",2013-08-01,2013,3,1,298,6518.81396438656,7471.73455475417,63.6990998714102,11.665,640.525894106658,576.826794235248,192.275598078416,0.645220127779919,0.864563458815903,298
"111","1092","W-51-2013-08-23-1",2013-08-01,2013,3,3,115,9204.15515209763,10549.6190676639,386.155165023575,11.665,904.382260408397,518.227095384822,172.742365128274,1.50210752285456,0.663750736815014,115
"112","1092","W-51-2013-09-05-1",2013-09-01,2013,3,3,347.666666666667,20391.2795222411,23372.077904714,403.417845636644,11.8983333333333,1964.31527424407,1560.89742860742,520.299142869141,1.49654595264374,0.763505617271642,347.666666666667
"113","1092","W-51-2013-09-19-1",2013-09-01,2013,3,3,356.333333333333,23346.2183887631,26758.9699002207,571.508614651912,11.8983333333333,2248.96791429226,1677.45929964035,559.153099880116,1.56918550013129,0.82470894175221,356.333333333333
"114","1092","W-51-2013-10-11-2",2013-10-01,2013,3,3,169,12084.1366958733,13850.5964747877,541.970802919708,11.8733333333333,1166.52974240211,624.558939482402,208.186313160801,1.2318716755077,0.787662340360556,169
"115","1092","W-51-2013-11-07-1",2013-11-01,2013,3,3,209.333333333333,16366.351357066,18758.7855149576,550.786658275645,11.9175,1574.05374574848,1023.26708747284,341.089029157613,1.62940619024337,0.854614870999115,209.333333333333
"116","1092","W-51-2013-11-14-1",2013-11-01,2013,2,3,235.333333333333,18960.3090999538,21731.9281459624,550.786658275645,11.9175,1823.53078631948,1272.74412804383,636.372064021916,2.70413058366253,0.846224951910962,235.333333333333
"117","1092","W-51-2013-12-06-1",2013-12-01,2013,3,3,269,20050.8865173894,22981.926231351,649.354636154329,11.9441666666667,1924.11298943845,1274.75835328412,424.919451094706,1.57962621224798,0.837724418188495,269
"118","1092","W-51-2014-01-17-2",2014-01-01,2014,3,3,353.466666666667,26465.1656780957,30754.2219785612,555.007338038996,11.9241666666667,2579.15063067115,2024.14329263215,674.714430877384,1.90884882368177,0.83706045809665,353.466666666667
"119","1092","W-51-2014-01-24-2",2014-01-01,2014,3,3,303,28404.0994186814,33007.3874937519,557.523237123489,11.9241666666667,2768.10853256708,2210.58529544359,736.861765147862,2.43188701368931,0.853616921674064,303
"120","1092","W-51-2014-02-14-1",2014-02-01,2014,3,3,448.666666666667,42894.7962589188,49846.5077422054,541.366580761998,11.9641666666667,4166.31672986324,3624.95014910124,1208.31671636708,2.69312789680627,0.726269086883808,448.666666666667
"121","1092","W-51-2014-02-21-2",2014-02-01,2014,3,3,756,127757.360079269,148462.256350989,541.366580761998,11.9641666666667,12408.9090771879,11867.5424964259,3955.84749880862,5.23260251165162,0.82059311111486,756
"122","1092","W-51-2014-03-14-1",2014-03-01,2014,3,3,351.666666666667,31578.2711147635,36695.9788340348,320.732046117516,11.9983333333333,3058.42301714417,2737.69097102665,912.563657008884,2.59496774504896,0.809719863028951,351.666666666667
"123","1092","W-51-2014-04-04-1",2014-04-01,2014,3,3,179.806666666667,21239.1269314525,24681.2293648837,548.227146814404,12.0333333333333,2051.07169237261,1502.84454555821,500.948181852735,2.78603786577844,0.817424285495642,179.806666666667
"124","1092","W-51-2014-04-11-1",2014-04-01,2014,3,3,270.333333333333,25042.20713189,29100.6527725872,822.340720221607,12.0333333333333,2418.33679550586,1595.99607528425,531.998691761418,1.96793597445654,0.784076414660818,270.333333333333
"125","1092","W-51-2014-05-08-1",2014-05-01,2014,3,3,197.666666666667,17891.4304550204,20790.9910869403,484.938973647712,12.0166666666667,1730.17956340696,1245.24058975925,415.080196586417,2.09989981409654,0.827686465946561,197.666666666667
"126","1092","W-51-2014-05-16-2",2014-05-01,2014,3,3,220.333333333333,22364.2030578125,25988.6400704775,338.542302357836,12.0166666666667,2162.71623332683,1824.173930969,608.057976989666,2.75971850373525,0.867218882024403,220.333333333333
"127","1092","W-51-2014-05-29-1",2014-05-01,2014,3,3,191.666666666667,17777.1131363421,20658.1470217496,823.481276005548,12.0166666666667,1719.12457878638,895.643302780828,298.547767593609,1.55764052657535,0.756147283030112,191.666666666667
"128","1092","W-51-2014-06-20-2",2014-06-01,2014,3,3,230.333333333333,23348.9803477859,27133.0145189002,363.972413793103,12.0833333333333,2245.49085673657,1881.51844294346,627.172814314488,2.72289210266782,0.65461621525746,230.333333333333
